EMEC609488_Cerceris_compacta.txt	P.D. Hurd	P. D. Hurd	P. D. Hurd
EMEC609543_Cerceris_compacta.txt	E.E. Gilbert, C.D. MacNeil	E. E. Gilbert, C. D. MacNeil	E. E. Gilbert, C. D. MacNeil
EMEC609612_Cerceris_compacta.txt	P.D. Hurd	P. D. Hurd	P. D. Hurd
EMEC609686_Cerceris_conifrons.txt	R.E. Coville	R. E. Coville	
EMEC609764_Cerceris_convergens.txt	J.W. MacSwain	J. W. MacSwain	J. W. MacSwain
EMEC609987_Aphilanthops_foxi.txt	P.D. Hurd	P. D. Hurd	P.D. Hurd
NY01075765_lg.txt	Roland Thaxter	Roland Thaxter	Roland Thaxter
NY01075768_lg.txt	William R. Buck	William R. Buck	
NY01075822_lg.txt	William R. Buck	William R. Buck	
NY01075831_lg.txt	Richard C. Harris	Richard C. Harris	
NY_00754868.txt		G. J. Breckon	
NY_01334374.txt	George R. Cooley	J. William & B. L. Tunner	
NY_01334433.txt	C. Wright	C. Wright	C. WRIGHT
NY_01498139.txt	C. Wright	C. Wright	C. WRIGHT
NY_01498166.txt	Sue A. Thompson and John E. Rawlins	Sue A. Thompson and John E. Rawlins 	
TENN-L-0000019_lg.txt	A.J. Sharp	A. J. Sharp	
TENN-L-0000072_lg.txt	Walter Kiener	Walter Kiener	
TENN-L-0000084_lg.txt	Barbara Moore	Barbara Moore	Barbara Moore
WIS-L-0012025_lg.txt	Stephen & Sandra Talbot	Stephen & Sandra Talbot	Stephern & Sandra Talbot
WIS-L-0012071_lg.txt	L. Geiser	L. Geiser	L. Geiser
