EMEC609523_Cerceris_compacta.txt	J.W. MacSwain	J. W. MacSwain	
EMEC609529_Cerceris_compacta.txt	Snilhing	H.A. Scullen	
EMEC609623_Cerceris_compacta.txt	P.D. Hurd	P. D. Hurd	
EMEC609639_Cerceris_compar_compar.txt	Krombein	Krombein	
EMEC609719_Cerceris_convergens.txt		Davis, Cal	
EMEC609879_Cerceris_convergens.txt		PD Hurd, AE & MM Michelbacher	
EMEC609997_Aphilanthops_foxi.txt	E. G. Linsley, JW MacSwain, R. F. Smith	E. G. Linsley. JW MacSwain, R.F. Smith	
NY01075766_lg.txt	R.T. Wilce	R. T. Wilce	
NY01075806_lg.txt		G. T. Johnson s.n.	
NY01075818_lg.txt	William R. Buck	William R. Buck	
NY_00020326.txt	T.A. Zanoni, D. Atha & M. Vives	T. A. Zanoni, D. Atha, M. Vives	T.A. Zamimi, D. Atha & M. Vives
NY_00040685.txt	Daniel Atha with Thomas A. Zanoni, Jose Cedeno	Daniel Atha with Thomas A. Zanoni, Jose Cedeno	
NY_00413589.txt	Steven R. Hill	Steven R. Hill	
NY_01334334.txt	T. Zanoni	T. Zanoni	
NY_01334391.txt	Bro. Alain	Bro. Alain	J. William & B. L. Tunner
NY_01498039.txt	Harold E. Box	Harold E. Box	
NY_01498065.txt	D. S. Correll & G. R. Proctor	D.S. Correll & G.R. Proctor	
NY_01498103.txt	N.L. Britton, Percy Wilson, Brother Leon	N. L. Britton, Percy Wilson, Brother Leon	N. L. BRITTON, PERCY WILSON, BROTHER LEON
TENN-L-0000057_lg.txt		Donald Richards and Francis Drouet	
TENN-L-0000063_lg.txt	Edward Tuckerman	Edward Tuckerman	Edward Tuckerman
