filename,id_v1,sec1,id_v2,sec2,id_v3,sec3
EMEC609488_Cerceris_compacta.txt,104,15,105,7,107,13
EMEC609504_Cerceris_compacta.txt,104,14,105,10,107,13
EMEC609515_Cerceris_compacta.txt,104,28,105,62,107,8
EMEC609523_Cerceris_compacta.txt,102,39,104,13,105,8
EMEC609529_Cerceris_compacta.txt,104,35,105,41,107,13
EMEC609543_Cerceris_compacta.txt,104,17,105,23,105,7
EMEC609600_Cerceris_compacta.txt,104,28,105,15,107,14
EMEC609601_Cerceris_compacta.txt,104,15,104,11,105,14
EMEC609612_Cerceris_compacta.txt,104,23,104,18,105,18
EMEC609623_Cerceris_compacta.txt,104,26,105,7,107,38
EMEC609639_Cerceris_compar_compar.txt,101,16,104,15,105,16
EMEC609675_Cerceris_conifrons.txt,104,25,105,9,107,13
EMEC609686_Cerceris_conifrons.txt,103,30,104,20,105,13
EMEC609696_Cerceris_conifrons.txt,104,28,105,8,105,7
EMEC609705_Cerceris_conifrons.txt,104,20,105,28,107,27
EMEC609711_Cerceris_convergens.txt,104,25,105,20,107,24
EMEC609719_Cerceris_convergens.txt,104,34,105,10,107,16
EMEC609722_Cerceris_convergens.txt,104,20,105,9,107,12
EMEC609740_Cerceris_convergens.txt,104,27,107,15,110,10
EMEC609764_Cerceris_convergens.txt,104,16,105,51,107,18
EMEC609785_Cerceris_convergens.txt,102,31,104,54,105,28
EMEC609803_Cerceris_convergens.txt,104,23,105,12,107,22
EMEC609826_Cerceris_convergens.txt,102,19,103,12,104,27
EMEC609828_Cerceris_convergens.txt,104,24,107,18,107,13
EMEC609879_Cerceris_convergens.txt,104,19,105,20,107,17
EMEC609880_Cerceris_convergens.txt,104,30,105,13,107,13
EMEC609882_Cerceris_convergens.txt,103,6,104,17,105,11
EMEC609885_Cerceris_convergens.txt,104,15,105,18,107,17
EMEC609900_Stigmus_sp.txt,101,32,104,23,105,11
EMEC609903_Stigmus_sp.txt,104,23,104,17,105,10
EMEC609926_Stigmus_sp.txt,104,15,105,29,106,8
EMEC609939_Stigmus_sp.txt,104,50,105,40,107,16
EMEC609987_Aphilanthops_foxi.txt,104,22,105,17,107,14
EMEC609997_Aphilanthops_foxi.txt,104,67,105,19,107,16
NY01075765_lg.txt,102,13,104,28,105,20
NY01075766_lg.txt,104,37,105,10,107,11
NY01075768_lg.txt,104,56,105,15,107,8
NY01075775_lg.txt,102,12,103,28,104,19
NY01075790_lg.txt,104,12,105,14,107,9
NY01075792_lg.txt,104,21,105,31,107,13
NY01075806_lg.txt,104,16,105,11,107,17
NY01075818_lg.txt,104,13,105,8,107,11
NY01075822_lg.txt,104,15,105,7,107,11
NY01075827_lg.txt,104,23,105,19,107,9
NY01075831_lg.txt,104,23,105,18,107,9
NY01075837_lg.txt,104,13,105,9,107,10
NY_00020326.txt,104,34,104,32,105,19
NY_00040685.txt,104,34,105,16,107,22
NY_00040919.txt,104,44,105,14,107,23
NY_00198945.txt,104,32,105,16,107,20
NY_00198993.txt,104,33,105,49,107,19
NY_00413475.txt,101,33,104,59,105,17
NY_00413589.txt,102,16,103,20,104,51
NY_00499439.txt,103,31,105,24,107,29
NY_00617450.txt,105,17,107,23,108,15
NY_00641566.txt,104,31,105,13,107,77
NY_00754868.txt,104,38,105,20,105,14
NY_00754872.txt,105,19,107,20,108,33
NY_00819601.txt,104,30,105,38,107,30
NY_01334326.txt,104,41,105,29,107,22
NY_01334334.txt,104,47,105,45,107,15
NY_01334374.txt,104,25,105,55,107,17
NY_01334391.txt,104,34,105,14,106,16
NY_01334433.txt,104,31,107,25,110,38
NY_01334438.txt,105,30,107,75,110,20
NY_01334464.txt,103,35,107,20,110,24
NY_01334493.txt,104,32,105,33,107,19
NY_01334508.txt,102,69,104,57,105,17
NY_01497987.txt,104,29,105,20,106,16
NY_01498039.txt,104,39,107,28,108,29
NY_01498043.txt,104,39,105,23,106,29
NY_01498065.txt,104,32,105,25,107,22
NY_01498090.txt,102,27,104,26,105,14
NY_01498103.txt,103,26,104,31,105,16
NY_01498113.txt,104,32,105,68,107,29
NY_01498139.txt,104,45,105,31,107,41
NY_01498155.txt,102,33,104,32,105,21
NY_01498166.txt,103,18,104,43,105,55
NY_01498191.txt,104,25,105,15,107,15
TENN-L-0000013_lg.txt,104,19,105,25,107,31
TENN-L-0000019_lg.txt,104,28,107,10,110,11
TENN-L-0000028_lg.txt,104,13,105,51,107,10
TENN-L-0000035_lg.txt,101,70,104,29,105,16
TENN-L-0000047_lg.txt,102,12,104,14,105,7
TENN-L-0000057_lg.txt,104,20,105,17,107,14
TENN-L-0000058_lg.txt,101,9,104,12,104,9
TENN-L-0000061_lg.txt,104,18,104,17,105,9
TENN-L-0000063_lg.txt,105,53,107,21,110,7
TENN-L-0000072_lg.txt,104,16,105,9,107,13
TENN-L-0000084_lg.txt,104,59,105,29,106,12
TENN-L-0000089_lg.txt,104,17,105,10,107,13
WIS-L-0011734_lg.txt,104,18,105,61,107,12
WIS-L-0012025_lg.txt,102,15,104,14,105,7
WIS-L-0012041_lg.txt,101,13,104,11,105,15
WIS-L-0012052_lg.txt,103,10,104,38,105,13
WIS-L-0012056_lg.txt,101,16,104,15,105,10
WIS-L-0012062_lg.txt,104,27,105,13,107,10
WIS-L-0012070_lg.txt,101,40,103,22,104,31
WIS-L-0012071_lg.txt,104,17,105,12,107,8
WIS-L-0012077_lg.txt,104,13,105,11,107,10
