EMEC609515_Cerceris_compacta.txt			
EMEC609826_Cerceris_convergens.txt	M. Wasbauer	M. Wasbauer	M. Wasbauer
EMEC609828_Cerceris_convergens.txt	P.D. Hurd	P. D. Hurd	
NY_00198993.txt	J.G. Jack	J. G. Jack	J.G. Jack
NY_00413475.txt	M. Mejia, T. Zanoni	M. Mejias, T. Zanoni	
NY_00819601.txt	J.A. Shafer	J. A. Shafer	J. A. SHAFER
NY_01334326.txt	N.L. Britton, L.J.K. Brace	N. L. Britton, L. J. K. Brace	N. L. BRITTON, L. J. K. BRACE
NY_01334438.txt	R. Garcia, F. Jimenez	R. Garcia, F. Jimenez	
NY_01334493.txt	R. Lowden	Col. R. Lowden	
TENN-L-0000035_lg.txt	Dr. & Mrs. A. J. Sharp, Z. Iwatsuki & I. Yoshimura	Dr. & Mrs. A. J. Sharp, Z. Iwatsuki & I. Yoshimura	
TENN-L-0000089_lg.txt	Walter Kiener	Walter Kiener	
