EMEC609523_Cerceris_compacta.txt		0.00014162063598632812
TENN-L-0000063_lg.txt	alectoria jubata	0.0127716064453125
EMEC609879_Cerceris_convergens.txt	alectoria jubata	0.0006613731384277344
NY01075775_lg.txt	alectoria jubata	0.0012903213500976562
NY_01498113.txt	mitreola petiolata	0.0015180110931396484
TENN-L-0000047_lg.txt	mitreola petiolata	0.0008525848388671875
NY_00040685.txt	mitreola petiolata	0.0011453628540039062
WIS-L-0012070_lg.txt	herbarium flora	0.0016303062438964844
TENN-L-0000013_lg.txt		0.001245737075805664
EMEC609722_Cerceris_convergens.txt		0.0006244182586669922
NY_01334334.txt	scrophulariaceae bchnera	0.01569962501525879
TENN-L-0000058_lg.txt	alectoria fremontii	0.0019106864929199219
NY_01498103.txt	mitreola petiolata	0.0018074512481689453
NY_00754868.txt	poaceae bambusa	0.0025010108947753906
NY01075827_lg.txt	poaceae bambusa	0.0014417171478271484
EMEC609740_Cerceris_convergens.txt	poaceae bambusa	0.0014452934265136719
NY_01334326.txt	poaceae bambusa	0.0012884140014648438
EMEC609600_Cerceris_compacta.txt	poaceae bambusa	0.0012125968933105469
EMEC609987_Aphilanthops_foxi.txt	poaceae bambusa	0.0012128353118896484
NY_01334464.txt	poaceae bambusa	0.002140045166015625
EMEC609529_Cerceris_compacta.txt	poaceae bambusa	0.0012111663818359375
TENN-L-0000061_lg.txt	poaceae bambusa	0.001833200454711914
EMEC609903_Stigmus_sp.txt	poaceae bambusa	0.001190185546875
EMEC609504_Cerceris_compacta.txt	poaceae bambusa	0.0013942718505859375
TENN-L-0000019_lg.txt	poaceae bambusa	0.0016243457794189453
TENN-L-0000072_lg.txt	poaceae bambusa	0.0014410018920898438
NY01075768_lg.txt	poaceae bambusa	0.0018393993377685547
EMEC609939_Stigmus_sp.txt	poaceae bambusa	0.0012590885162353516
NY_01334391.txt	poaceae bambusa	0.0022041797637939453
NY_01334374.txt	poaceae bambusa	0.0016858577728271484
EMEC609880_Cerceris_convergens.txt	poaceae bambusa	0.001211404800415039
NY_00641566.txt	poaceae bambusa	0.0019407272338867188
EMEC609686_Cerceris_conifrons.txt	poaceae bambusa	0.0012056827545166016
TENN-L-0000028_lg.txt	poaceae bambusa	0.0013949871063232422
EMEC609828_Cerceris_convergens.txt	poaceae bambusa	0.0014271736145019531
NY_00020326.txt	poaceae bambusa	0.0018889904022216797
NY01075790_lg.txt		0.0025827884674072266
EMEC609882_Cerceris_convergens.txt	eeriogopum ifaseicuiatum	0.0014431476593017578
WIS-L-0012025_lg.txt		0.0018301010131835938
EMEC609601_Cerceris_compacta.txt		0.0014100074768066406
NY_01334433.txt	capraria biflora	0.001836538314819336
WIS-L-0011734_lg.txt		0.002639293670654297
NY_00819601.txt		0.0026683807373046875
EMEC609515_Cerceris_compacta.txt		0.0012366771697998047
EMEC609785_Cerceris_convergens.txt		0.0012161731719970703
NY_01498039.txt		0.0017905235290527344
TENN-L-0000057_lg.txt	lectoris	0.0020608901977539062
NY_01498090.txt	mitreola petiolata	0.001964092254638672
EMEC609826_Cerceris_convergens.txt	cerceris	0.0016779899597167969
NY_01498166.txt	spigelia anthelmia	0.002482175827026367
NY_01498139.txt	spigelia anthelmia	0.0012416839599609375
