CF_15383469.txt	Central Florida THULLAH
CF_15383469.txt	Waterfall Solanaceae Edge
CF_15383469.txt	Tampa Bay
CF_15383469.txt	Memorial Highway
CF_15383469.txt	Kathleen Munroe H.0
CF_15383469.txt	Whittier April
CF_15385200.txt	Florida Herbarium Florida
CF_15385200.txt	TURAL-
CF_15385200.txt	CALYSTEGIA Sepium
CF_15385200.txt	Brunmitt 6-
CF_15385200.txt	P.H. ROLFS
CF_15385200.txt	Lake Co. Det./Rev
CF_15386221.txt	Florida Herbarium Florida
CF_15386221.txt	Western Sanibel
CF_15386221.txt	W. C. Brumbach
CF_15386221.txt	D. W. Hall
CF_15384048.txt	Escambia Co.
CF_15384048.txt	E of
CF_15384048.txt	Carpenters Ck
CF_15384048.txt	James R. Burkhalter
CF_15383490.txt	W1 0
CF_15383490.txt	North Merritt
CF_15385211.txt	Florida Herbarium Florida
CF_15385211.txt	L. M. Baltzell
CF_15384590.txt	Florida Herbarium Florida
CF_15384590.txt	Solanum americanum Miller
CF_15384590.txt	Bruce F. Hansen
CF_15384590.txt	AGRICULTURAL EXPERIMENT STATION
CF_15384590.txt	Solanum gracile
CF_15384590.txt	E. S. Ford
CF_15384590.txt	L. E. Arnold
CF_15384590.txt	Solanum aff
CF_15384522.txt	Florida Herbarium Florida
CF_15384522.txt	Physalis angulata
CF_15384522.txt	I. angulata
CF_15384522.txt	m. Young
CF_15384522.txt	Imiche Left/01/170
CF_15384522.txt	S. HOOD
CF_15384603.txt	Florida Herbarium Florida
CF_15384603.txt	FLORIDA -AT- GAINESVILLE
CF_15384603.txt	South Florida
CF_15384603.txt	D. Don
CF_15384603.txt	A. P. GARBER
CF_15387182.txt	L. Leon Co.
CF_15387182.txt	E side
CF_15387182.txt	Thomasville Rd
CF_15387182.txt	Ninth Ave
CF_15387182.txt	With Clerodendron
CF_15387182.txt	James R. Burkhalter
CF_15387739.txt	Florida Herbarium Florida
CF_15387739.txt	Bebb Herbarium
CF_15387739.txt	Oklahoma Physalis
CF_15387739.txt	M Whitson
CF_15387739.txt	JANET R. SULLIVAN
CF_15387739.txt	Waterfall Physalis
CF_15387739.txt	Okeechobee City
CF_15387739.txt	I. April
CF_15387739.txt	Daniel B. Ward
CF_15385631.txt	Florida Herbarium Florida
CF_15385631.txt	Dennstedt Weed
CF_15385631.txt	Mowry Rd
CF_15385631.txt	Mark Flanagan
CF_15383101.txt	Central Florida
CF_15383101.txt	L. Moonflowers Disney
CF_15383101.txt	Brevard Beaches
CF_15383101.txt	Pat & Fred
CF_15383101.txt	Sam Hopkins
CF_15384337.txt	Florida Herbarium Florida
CF_15384715.txt	Florida Herbarium Florida
CF_15384715.txt	W -OF-
CF_15384715.txt	Bebb Herbarium
CF_15384715.txt	Oklahoma Physalis
CF_15384715.txt	Janet R. Sullivan
CF_15384715.txt	W. of
CF_15384715.txt	D. B. Ward
CF_15384715.txt	D. B. W. Daniel
CF_15387544.txt	MICHAEL I. COUSENS HERBARIUM
CF_15387544.txt	FLORIDA Oxalis
CF_15387544.txt	Santa Rosa Co.
CF_15387544.txt	Willing St.
CF_15387544.txt	With Plantago
CF_15387544.txt	James R. Burkhalter
CF_15385447.txt	Florida Herbarium Florida
CF_15385447.txt	Florida Evolvulus
CF_15385447.txt	L. Plants
CF_15385447.txt	George Avery
CF_15385447.txt	D. B. Ward
CF_15385447.txt	G.A. linch
CF_15387549.txt	FLORIDA Oxalis
CF_15387549.txt	Okaloosa Co.
CF_15387549.txt	James W. Lee
CF_15387549.txt	Ray Lynn Barnes
CF_15387549.txt	With Chenopodium
CF_15387549.txt	James R. Burkhalter
CF_15383839.txt	W1 0
CF_15383839.txt	Central Florida
CF_15383839.txt	Oxalidaceae Orange Co.
CF_15383839.txt	Chua Bao
CF_15383839.txt	An Buddhist Temple
CF_15383839.txt	N. Apopka Vineland
CF_15383839.txt	Khai Huynh
CF_15383839.txt	Khai Huynh
CF_15383839.txt	Central Florida Herbarium
CF_15384184.txt	Florida Herbarium Florida
CF_15384184.txt	Nicotiana Sanderae Sander
CF_15384551.txt	Florida Herbarium Florida
CF_15384551.txt	HERBARIUM FLORIDA
CF_15384551.txt	Physalis turbinata
CF_15384551.txt	Physalis angulata
CF_15384551.txt	Jackson Creek
CF_15384551.txt	Janet R. Sullivan
CF_15384551.txt	Florida Physalis
CF_15384551.txt	angulata var Coll
CF_15384551.txt	Ray Garrett
CF_15384551.txt	Ray Garrett
CF_15384551.txt	B. WARD
CF_15387473.txt	Monroe Co. Key
CF_15387473.txt	Date August
CF_15387473.txt	Coll J. M. Scheller
CF_15385184.txt	Florida Herbarium Florida
CF_15385184.txt	Levy Grant
CF_15385184.txt	Right-
CF_15385184.txt	Corollas funnel-
CF_15385184.txt	Caroline Easley
CF_15385184.txt	Howard Adams
CF_15385184.txt	C. Easley
CF_15384418.txt	Florida Herbarium Florida
CF_15384418.txt	NT STAN AL EXPES CERIMEN Physalis
CF_15384418.txt	HERBARIUM FLORIDA
CF_15384418.txt	W. side
CF_15384418.txt	Chinsegut Hill
CF_15384418.txt	Physalis angulata
CF_15384418.txt	angulata Hernando County
CF_15384418.txt	R. Kral
CF_15384418.txt	R. Kral
CF_15386544.txt	Florida Herbarium Florida
CF_15386544.txt	FLORIDA -AT- GAINESVILI
CF_15386544.txt	STATION CTURAL- -
CF_15386544.txt	Rose Habcultivated
CF_15386544.txt	LocGainesville,
CF_15386544.txt	F. Weber
CF_15383371.txt	Florida Dioscorea
CF_15383371.txt	floridana Bartlett
CF_15383371.txt	Dioscoreaceae Seminole Co.
CF_15383371.txt	Altamonte Springs
CF_15383371.txt	Paul O. Schallert
CF_15383371.txt	Paul O. Schallert
CF_15383371.txt	Central Florida
CF_15386719.txt	Florida Herbarium Florida
CF_15386719.txt	ERMENU 97340
