EMEC609504_Cerceris_compacta.txt	P.D. Hurd	P. D. Hurd	P. D. Hurd
EMEC609600_Cerceris_compacta.txt	R.E. Coville	R. E. Coville	
EMEC609696_Cerceris_conifrons.txt	P.D. Hurd	P. D. Hurd	P. D. Hurd
EMEC609740_Cerceris_convergens.txt	J.G. Rozen	J. G. Rozen	
EMEC609803_Cerceris_convergens.txt	O.C. LaFrance	O. C. La France	O.C. La France
EMEC609880_Cerceris_convergens.txt	R.E. Coville	R. E. Coville	
EMEC609882_Cerceris_convergens.txt	P. Rude	P. Rude	
NY01075792_lg.txt	Clifford M. Wetmore	Clifford M. Wetmore	
NY01075837_lg.txt	Richard C. Harris	Richard C. Harris	
NY_00499439.txt	Stewardson Brown, N.L. Britton	Stewardson Brown, N. L. Britton	STEWARDSON BROWN, N. L. BRITTON
NY_00617450.txt	R. A. & E. S. Howard	R. A. & E. S. Howard	R. A. & E. S. Howard
NY_00754872.txt	Alain H., Perfa Liogier, N.J. Melo	Alain H. & Perfa Liogier & N. J. Melo.	Alain H. & Perfa, Liogier & N.J. Melo.
NY_01334464.txt	Alfred. E. Ricksecker	Alfred E. Ricksecker	ALFRED E. RICKSECKER.
NY_01498090.txt	D. S. Correll	D.S. Correli	
NY_01498113.txt	C. Wright	C. Wright	C. WRIGHT
TENN-L-0000013_lg.txt	M. Togashi	M. Togashi	M. TOGASHI
TENN-L-0000028_lg.txt	H.A. Sierk	H. A. Sierk	H. A. Sierk
TENN-L-0000047_lg.txt	A. J. Sharp and Z. Iwatsuki	A. J. Sharp and Z. Iwatsuki	
TENN-L-0000061_lg.txt	W.W. Jeffrey	W. W. Jeffrey	Howard Crum
WIS-L-0012077_lg.txt	N. Grulke	N. Grulke	
